HUC_12,pCanopy
010700030401,74.1229938559
010700030402,72.5079818452
010700030403,68.4402605824
010700030404,69.8479378579
010700030501,72.5179803218
010700030502,68.1104770723
010700030503,73.5883230597
010700030504,67.7913839891
010700030601,62.0007001506
010700030602,65.2694608567
010700030603,66.7516764711
010700040101,64.919729688
010700040102,57.6695856761
010700040103,58.6877691208
010700040201,68.8835538515
010700040202,71.4315898574
010700040203,56.2349726776
010700040204,54.1974785797
010700040205,57.582189956
010700040301,70.9326448207
010700040302,68.6912425059
010700040401,68.2833989832
010700040402,50.2374420012
010700050101,60.8353162953
010700050102,52.3288428128
010700050103,48.5848678213
010700050104,60.8695834043
010700050201,53.8721476359
010700050202,59.8665469736
010700050203,59.4218370594
010700050204,64.1089356009
010700050205,47.1748461438
010700050206,49.4500731649
010700060101,66.6146347469
010700060102,61.640097711
010700060201,64.3668784866
010700060202,60.9296203265
010700060301,61.7289141402
010700060302,56.8895634031
010700060401,70.7518940378
010700060402,70.1897016676
010700060501,63.0683337623
010700060502,66.8812303463
010700060503,67.4874342131
010700060601,71.3128343929
010700060602,65.7704673178
010700060603,65.8479831501
010700060604,73.3644331291
010700060605,67.7928857065
010700060606,67.5176397749
010700060607,61.8129885351
010700060701,69.9408564536
010700060702,62.7061347619
010700060703,52.0591692551
010700060801,67.07100469
010700060802,49.9963931163
010700060803,37.4181463177
010700060804,47.4939860849
010700060901,67.5470696788
010700060902,68.6231382057
010700060903,70.9312264171
010700060904,63.4076495459
010700060905,65.4459083758
010700060906,58.1729093791
010700061001,56.8542154419
010700061002,47.3377078795
010700061101,62.8000553097
010700061102,48.3562923185
010700061201,55.7780101584
010700061202,56.2508740844
010700061203,53.5213762463
010700061204,58.6623668523
010700061205,45.3203914247
010700061206,45.8534127261
010700061207,41.7243427048
010700061301,43.9166284987
010700061302,42.1526069424
010700061303,46.0839572424
010700061401,53.0993471711
010700061402,43.7785768509
010700061403,58.9109384524
010700061404,48.3388092778
010801010101,77.9284293447
010801010102,69.7814785339
010801010103,70.2255311877
010801010104,66.5211481436
010801010201,76.8710602646
010801010202,70.4340828189
010801010203,67.7880352312
010801010301,65.1066574001
010801010303,67.0286987969
010801010304,68.9421840636
010801010305,66.8685020865
010801010401,65.443308348
010801010402,59.523446966
010801010403,76.465330925
010801010404,68.8452988319
010801010405,72.6355196612
010801010501,68.289957846
010801010502,70.5243642478
010801010503,70.2989339109
010801010601,74.2458198787
010801010602,72.5142481125
010801010603,67.0494291611
010801010701,82.4301956637
010801010702,77.0949140652
010801010703,71.0964250763
010801010704,74.2240673356
010801010705,82.9541106487
010801010706,80.1567405046
010801010707,73.5672140862
010801010801,78.7256591772
010801010802,80.0335456017
010801010803,71.20911363
010801010804,77.894013825
010801010805,67.5207446956
010801010806,65.0318279392
010801010901,69.4140017527
010801010902,59.2453540275
010801010903,63.855224655
010801020101,66.1176814012
010801020102,67.4784019741
010801020103,55.9841598727
010801020104,59.7291963262
010801020201,63.7869233322
010801020202,70.8041441872
010801020203,64.4353791689
010801020301,62.4296703711
010801020302,56.41675039
010801020401,59.2771505055
010801020402,62.0977554874
010801020403,61.654925348
010801030101,65.5740546319
010801030102,65.3467458952
010801030201,71.5012096124
010801030202,70.7904124768
010801030203,64.3552697822
010801030204,61.9843482121
010801030205,64.0741919369
010801030206,66.2295859394
010801030301,81.3958829902
010801030302,75.6037947417
010801030303,75.5180961222
010801030304,67.4481614368
010801030401,79.1736778536
010801030402,77.856749553
010801030403,65.0143537257
010801030501,70.7815058709
010801030502,68.9751350578
010801030503,70.3674705827
010801030504,82.49380933
010801030505,77.3630037753
010801030506,65.8363710426
010801030601,74.0538736571
010801030602,65.8023782251
010801030701,73.0721678755
010801030702,64.8715247226
010801030703,54.2955062675
010801040101,70.6175399471
010801040102,68.5311473462
010801040103,70.9895608769
010801040104,69.0350203447
010801040201,75.7787128455
010801040202,78.9184362996
010801040203,73.6033600356
010801040204,76.3994084742
010801040205,62.7436781039
010801040301,74.8406370373
010801040302,73.0981175894
010801040303,72.7453855583
010801040304,66.5383245231
010801040401,70.7539066191
010801040402,67.361015266
010801050101,80.3808857239
010801050102,81.7115049507
010801050103,74.0863714788
010801050104,81.2262565631
010801050105,76.8561949993
010801050106,78.3524287743
010801050201,75.7582273073
010801050202,61.4432561792
010801050203,72.4488361633
010801050301,65.4520018536
010801050302,60.2115540547
010801050401,69.3456449865
010801050402,67.7975172437
010801050501,67.6005232051
010801050502,73.271940759
010801050503,64.8646236574
010801060101,77.9017806793
010801060102,75.5046811046
010801060103,79.4342462158
010801060104,74.8772154056
010801060105,72.4925132686
010801060106,67.4701507012
010801060201,75.9907484284
010801060202,82.6483471861
010801060203,79.7508781899
010801060204,69.3052707048
010801060205,71.4997818782
010801060206,71.908565719
010801060207,65.7482139912
010801060301,71.7963044976
010801060302,61.8586297078
010801060303,70.6919541943
010801060304,68.4644182151
010801060305,70.7834031176
010801060401,70.6666755098
010801060402,71.0658472012
010801060403,71.3880339613
010801060404,70.9399398153
010801060405,67.2414047718
010801060406,72.2567178691
010801060407,66.8150895735
010801060501,79.2803744269
010801060502,70.5774001028
010801060503,70.3119902121
010801060504,72.1232008206
010801060505,66.0510752688
010801060601,73.6482881783
010801060602,72.9902065888
010801060603,72.1199827995
010801060701,75.6235428413
010801060702,62.8543246804
010801060703,68.0994536184
010801070101,78.2858151306
010801070102,74.1810930962
010801070201,76.2082190474
010801070202,74.8650137741
010801070203,71.4043749183
010801070301,75.2203685195
010801070302,79.1391067854
010801070303,74.2925865123
010801070304,74.6061164809
010801070305,79.5225576904
010801070306,76.235708222
010801070307,76.4324291424
010801070401,78.2936549451
010801070402,75.6872591863
010801070403,77.325069651
010801070404,75.4331778171
010801070405,78.3848796836
010801070406,71.2570640733
010801070501,63.2021431502
010801070502,69.3110523889
010801070503,73.7434359054
010801070504,71.6597097775
010801070505,68.5805071346
010801070506,71.4644707015
010801070507,67.6056133878
010802010101,77.3908277437
010802010102,77.4794826984
010802010103,77.9114753204
010802010104,77.5466370783
010802010201,78.8575898897
010802010202,74.3040070753
010802010301,65.0920333145
010802010302,77.5003573981
010802010303,72.8888056128
010802010401,73.790841623
010802010402,76.8295953923
010802010403,78.088843132
010802010501,66.3902797225
010802010502,70.7778183355
010802010503,65.7879374723
010802010601,76.7842110474
010802010602,51.8343130951
010802010603,59.0236252125
010802010604,65.4474737369
010802010605,65.7361852834
010802010606,73.8182281434
010802010607,74.1048990518
010802010608,69.7079299911
010802010609,57.8302624752
010802010610,38.7904793553
010802010701,68.5466863787
010802010702,39.2600432228
010802020101,72.1454264492
010802020102,73.6865027387
010802020103,66.5425242439
010802020201,61.8378453503
010802020202,75.0379282717
010802020203,78.0252090013
010802020204,71.464968398
010802020205,68.6283714332
010802020206,81.9158862508
010802020207,79.2032019579
010802030101,81.8950653983
010802030102,80.761241721
010802030103,71.9428015174
010802030104,81.1045603208
010802030105,78.31822327
010802030201,79.4986432743
010802030202,79.7390978356
010802030203,79.9900095087
010802030204,72.6984555038
010802030205,75.9561122013
010802030301,74.3047199254
010802030302,75.3300443917
010802030401,79.3717538674
010802030402,65.0677350912
010802030501,73.7769807068
010802030502,66.6705512682
010802040101,76.8488184748
010802040102,78.4655366396
010802040103,81.0100162206
010802040104,76.8728623917
010802040105,68.3313584885
010802040106,80.2910555036
010802040201,74.9382401795
010802040202,73.0971878215
010802040203,76.8401455511
010802040204,68.3114262885
010802040205,68.4522135702
010802040206,73.4323682126
010802040207,66.227347429
010802040301,65.4123845215
010802040302,66.1507802737
010802040303,64.7398108278
010802040304,63.69280439
010802040305,71.7488320967
010802040306,67.9641548395
010802040307,65.8967323888
010802040401,66.0801616114
010802040402,46.2935909433
010802050101,47.5225271392
010802050102,41.2638097696
010802050103,42.6394967462
010802050104,44.7667212531
010802050105,37.7726785275
010802050201,62.6699235769
010802050202,40.2595381083
010802050203,44.2705423332
010802050301,45.6874812908
010802050302,44.3680892574
010802050303,29.9108158524
010802050401,50.9379792091
010802050402,49.1676880529
010802050501,36.8770839414
010802050502,32.495860541
010802050503,46.7247314813
010802050504,70.9118339454
010802050505,31.9172913837
010802050506,58.2817226789
010802050601,50.8041455715
010802050602,55.3880793389
010802050603,42.7497843965
010802050701,70.9126512418
010802050702,61.0065599695
010802050801,67.3833559483
010802050802,64.0115761572
010802050803,67.175073065
010802050804,64.9726652932
010802050805,73.6625959489
010802050901,68.5905747365
010802050902,67.6576608713
010802050903,73.7848395308
010802050904,67.7490764536
010802050905,56.4046213964
010802060101,74.0027860176
010802060102,71.5911380128
010802060103,76.4024583082
010802060104,78.4338980803
010802060105,74.7112455132
010802060201,78.1083984246
010802060202,78.0384795556
010802060301,71.8282998233
010802060302,79.308842815
010802060303,70.3475517172
010802060304,49.7523575175
010802060305,49.1838714862
010802070101,76.0756569974
010802070102,79.1729410204
010802070103,67.2595440921
010802070201,74.3581119569
010802070202,77.9403657394
010802070203,79.2444208529
010802070204,77.8233028909
010802070301,82.2665762942
010802070302,80.6708173718
010802070401,72.6784009818
010802070402,71.7791217424
010802070403,62.6359180619
010802070404,51.9833744901
010802070405,62.0909299721
010802070501,76.6720367486
010802070502,64.0056159199
010802070601,59.5894419476
010802070602,51.2753946024
010900010101,62.9142889882
010900010102,41.5054581178
010900010201,52.5697103918
010900010202,58.6104196694
010900010203,66.4617053423
010900010204,66.2992919016
010900010205,51.0445254165
010900010301,50.4411385588
010900010302,33.5981160361
010900010401,40.8838055798
010900010402,21.9608503049
010900010501,32.8770293174
010900010502,26.7477328789
010900010601,53.7734490719
010900010602,58.4109630527
010900010603,59.5423959148
010900010604,62.5783325911
010900010701,61.5344475632
010900010702,59.0543879402
010900010703,41.7976479499
010900010704,21.0721428126
010900010801,53.8328051676
010900010802,52.7367423045
010900010803,41.038299407
010900010901,38.5043448492
010900010902,51.1945037956
010900020101,53.1537388562
010900020102,60.7918035841
010900020103,58.6282838089
010900020104,49.7416434129
010900020105,52.5617810361
010900020106,48.6989687228
010900020107,53.6454738503
010900020201,17.165328039
010900020202,49.2374281267
010900020203,57.3389149157
010900020204,42.0200615808
010900020205,43.6591214972
010900020206,50.5287631409
010900020301,55.263401422
010900020302,43.8624727735
010900020303,45.3115054886
010900020304,47.3995155837
010900020305,57.5121238398
010900020306,56.5550754792
010900020401,37.5208589598
010900020402,52.5537162243
010900020501,69.3107267264
010900020502,58.8232812395
010900020503,49.8633434594
010900020601,41.9126517633
010900020602,53.0269498106
